ano_calendario,ppg_codigo,ppg_nome,ppg_nota,institution_id,ies_sigla,nome_docente,doutorado_ano,regime_trabalho,carga_horaria,link_do_lattes,author_id,bolsista_produtividade,extrato_bolsa_produtividade,doutorado_institution_id,doutorado_institution_name,doutorado_ppg_codigo,doutorado_supervisor_id,doutorado_supervisor_name
2022,40001016034P5,I,6,I52418104,UFPR,AURORA TRINIDAD RAMIREZ POZO,1996,Dedicação Exclusiva,40,http://lattes.cnpq.br/2815946827655352,A5007123533,VERDADEIRO,PQ1D,I4104125,Universidade Federal de Santa Catarina,41001010005P1,A5005961203,Walter Celso de Lima
2022,40001016034P5,I,6,I52418104,UFPR,ANDREY RICARDO PIMENTEL,2007,Integral,40,http://lattes.cnpq.br/8613783361401412,A5057225338,FALSO,,I1283613182,Universidade Tecnológica Federal do Paraná,40006018001P1,A5054534349,Paulo Cézar Stadzisz
2022,40001016034P5,I,6,I52418104,UFPR,ANDRE RICARDO ABED GREGIO,2012,Dedicação Exclusiva,8,http://lattes.cnpq.br/2712714707900090,A5059851424,FALSO,,I181391015,Universidade Estadual de Campinas,33003017021P3,A5068540423,Prof. Dr. Mario Jino
2022,40001016034P5,I,6,I52418104,UFPR,ANDRE LUIZ PIRES GUEDES,2001,Integral,40,http://lattes.cnpq.br/1440063756713441,A5043658758,FALSO,,I122140584,Universidade Federal do Rio de Janeiro,31001017004P3,A5075943018,Lilian Markenzon
2022,40001016034P5,I,6,I52418104,UFPR,ANDRE LUIS VIGNATTI,2010,Integral,40,http://lattes.cnpq.br/1944386300029937,A5020197778,FALSO,,I181391015,Universidade Estadual de Campinas,33003017005P8,A5040576989,Flávio Keidi Miyazawa
2022,40001016034P5,I,6,I52418104,UFPR,ALDRI LUIZ DOS SANTOS,2004,Integral,10,http://lattes.cnpq.br/0957641516282703,A5087423805,VERDADEIRO,PQ2,I110200422,Universidade Federal de Minas Gerais,32001010004P6,A5052547062,Elias Procópio Duarte Jr.
2022,33002010176P0,CC,6,I17974374,USP,YOSHIKO WAKABAYASHI,1986,Integral,40,http://lattes.cnpq.br/3174379270045864,A5054139790,VERDADEIRO,PQ1A,I179225836,Universitaet Augusburg,,A5080900162,Martin Groetschel
2022,33002010176P0,CC,6,I17974374,USP,YOSHIHARU KOHAYAKAWA,2017,Integral,40,http://lattes.cnpq.br/4627360041573918,A5025621521,VERDADEIRO,PQ1A,I241749,University of Cambridge,,A5015732625,Béla Bollobás
2022,33002010176P0,CC,6,I17974374,USP,WALTER FIGUEIREDO MASCARENHAS,1991,Integral,20,http://lattes.cnpq.br/2443304092293827,A5064718420,FALSO,,I63966007,Massachussets Institute Of Technology,,A5065363123,Nicholas Loyd Trefethen
2022,33002010176P0,CC,6,I17974374,USP,SINAI ROBINS,1991,Integral,40,http://lattes.cnpq.br/8455495596164984,A5046774469,FALSO,,I161318765,"University of California, Los Angeles",,A5023230029,Basil Gordon
2022,33002010176P0,CC,6,I17974374,USP,RONALDO FUMIO HASHIMOTO,2000,Integral,30,http://lattes.cnpq.br/9283304583756076,A5001183500,FALSO,,I17974374,Universidade de São Paulo,33002010176P0,A5069908689,Prof Dr. Junior Barrera
2022,33002010176P0,CC,6,I17974374,USP,ROBERTO MARCONDES CESAR JUNIOR,1997,Integral,35,http://lattes.cnpq.br/2240951178648368,A5090955523,VERDADEIRO,PQ1A,I17974374,Universidade de São Paulo,33002010002P2,A5005669749,Luciano da Fontoura Costa
2022,33002010176P0,CC,6,I17974374,USP,ROBERTO HIRATA JUNIOR,2001,Integral,40,http://lattes.cnpq.br/1647118503085126,A5006191190,FALSO,,I17974374,Universidade de São Paulo,33002010176P0,A5069908689,Junior Barrera
2022,33002010176P0,CC,6,I17974374,USP,RENATA WASSERMANN,1999,Integral,40,http://lattes.cnpq.br/8548608291351316,A5031456220,FALSO,,I887064364,Universiteit van Amsterdam,,A5090605595,Hans Rott
2022,33002010176P0,CC,6,I17974374,USP,PAULO ANDRE VECHIATTO DE MIRANDA,2009,Integral,40,http://lattes.cnpq.br/5251389003736909,A5030203528,VERDADEIRO,PQ2,I181391015,Universidade Estadual de Campinas,33003017005P8,A5015267493,Alexandre Xavier Falcão
2022,33002010176P0,CC,6,I17974374,USP,NINA SUMIKO TOMITA HIRATA,2001,Integral,40,http://lattes.cnpq.br/0644408634493034,A5011625832,FALSO,,I17974374,Universidade de São Paulo,33002010176P0,A5069908689,JUNIOR BARRERA
2022,33002010176P0,CC,6,I17974374,USP,MARCELO GOMES DE QUEIROZ,2001,Integral,40,http://lattes.cnpq.br/0422812885426756,A5022090118,VERDADEIRO,PQ2,I17974374,Universidade de São Paulo,,A5006185815,Carlos Humes Jr
2022,33002010176P0,CC,6,I17974374,USP,MARCELO FINGER,1994,Integral,40,http://lattes.cnpq.br/0620986273710878,A5024395125,VERDADEIRO,PQ1D,I45129253,"Imperial College of Science and Technology, University of London",,A5060284292,Dov Gabbay
2022,33002010176P0,CC,6,I17974374,USP,MARCEL KENJI DE CARLI SILVA,2007,Dedicação Exclusiva,40,http://lattes.cnpq.br/2670485517671047,A5016296702,FALSO,,I151746483,University of Waterloo,,A5062941227,Levent Tunçel
2022,33002010176P0,CC,6,I17974374,USP,LEONIDAS DE OLIVEIRA BRANDAO,1999,Integral,32,http://lattes.cnpq.br/5618622435626525,A5000414724,FALSO,,I17974374,Universidade de São Paulo,33002010006P8,A5006185815,Carlos Humes Jr
2022,33002010176P0,CC,6,I17974374,USP,LELIANE NUNES DE BARROS,1998,Integral,39,http://lattes.cnpq.br/0348490713417429,A5070668357,FALSO,,I17974374,Universidade de São Paulo,33002010045P3,A5044209815,Marcio Rillo
2022,33002010176P0,CC,6,I17974374,USP,KELLY ROSA BRAGHETTO,2011,Integral,40,http://lattes.cnpq.br/5416099300504556,A5066467437,FALSO,,I17974374,Universidade de São Paulo,,A5008405795,João Eduardo Ferreira
2022,33002010176P0,CC,6,I17974374,USP,JUNIOR BARRERA,1992,Integral,20,http://lattes.cnpq.br/0362417828475021,A5069908689,FALSO,,I17974374,Escola Politécnica da Universidade de São Paulo,,A5022458336,Gerald Jean Francis Banon
2022,33002010176P0,CC,6,I17974374,USP,JOAO EDUARDO FERREIRA,1996,Integral,6,http://lattes.cnpq.br/0131770792108992,A5008405795,TRUE,PQ2,I17974374,Universidade de São Paulo,,A5059121397,Caetano Traina Junior
2022,33002010176P0,CC,6,I17974374,USP,GUILHERME OLIVEIRA MOTA,2013,Dedicação Exclusiva,40,http://lattes.cnpq.br/3306150427973677,A5088040268,TRUE,PQ2,I17974374,Universidade de São Paulo,33002010176P0,A5025621521,Yoshiharu Kohayakawa
2022,33002010176P0,CC,6,I17974374,USP,FLAVIO SOARES CORREA DA SILVA,1992,Integral,40,http://lattes.cnpq.br/8571722708574643,A5029197755,FALSE,,I98677209,University of Edinburgh,,,David Stuart Robertson e Jane Hesketh
2022,33002010176P0,CC,6,I17974374,USP,FABIO KON,2000,Integral,40,http://lattes.cnpq.br/2342739419247924,A5069259459,TRUE,PQ1C,I157725225,University Of Illinois At Urbana Champaign,,A5065622216,Roy Harold Campbell
2022,33002010176P0,CC,6,I17974374,USP,ERNESTO JULIÁN GOLDBERG BIRGIN,2013,Integral,20,http://lattes.cnpq.br/7750373154186324,A5087290455,TRUE,PQ1D,I181391015,Universidade Estadual de Campinas,33003017004P1,A5066019994,Prof Dr. José Mario Martí­nez
2022,33002010176P0,CC,6,I17974374,USP,DENIS DERATANI MAUA,2013,Dedicação Exclusiva,40,http://lattes.cnpq.br/5302472310971255,A5063271727,TRUE,PQ2,I57201433,University della Svizzera Italiana,,A5071172037,Jurgen Schmidhuber
2022,33002010176P0,CC,6,I17974374,USP,DANIEL MACEDO BATISTA,2010,Integral,40,http://lattes.cnpq.br/2934786440085983,A5067928085,FALSE,,I181391015,Universidade Estadual de Campinas,33003017005P8,A5039387826,Nelson Luis Saldanha da Fonseca
2022,33002010176P0,CC,6,I17974374,USP,CRISTINA GOMES FERNANDES,1997,Integral,40,http://lattes.cnpq.br/1399158997660627,A5012278873,TRUE,PQ1D,I130701444,Georgia Institute of Technology,,A5087578885,Howard Karloff
2022,33002010176P0,CC,6,I17974374,USP,CARLOS HITOSHI MORIMOTO,1997,Integral,40,http://lattes.cnpq.br/4575931307749163,A5091099966,FALSE,,I66946132,University Of Maryland At College Park,,A5009101133,Rama Chellappa
2022,33002010176P0,CC,6,I17974374,USP,CARLOS EDUARDO FERREIRA,1994,Integral,40,http://lattes.cnpq.br/2718664296804955,A5012278873,FALSE,,I45129253,"Imperial College of Science, Technology and Medicine - Univ. de Londres",,,RICHARD BERNARD VINTER
2022,33002010176P0,CC,6,I17974374,USP,ANDRE FUJITA,2007,Integral,20,http://lattes.cnpq.br/0247990329725342,A5067767544,TRUE,PQ2,I17974374,Universidade de SÃ£o Paulo,,A5012278873,Carlos Eduardo Ferreira
2022,33002010176P0,CC,6,I17974374,USP,ANA CRISTINA VIEIRA DE MELO,1995,Integral,40,http://lattes.cnpq.br/1225623517319669,A5083542230,FALSE,,I28407311,The University Of Manchester,,A5026503796,Howard Barringer
2022,33002010176P0,CC,6,I17974374,USP,ALFREDO GOLDMAN VEL LEJBMAN,1999,Integral,36,http://lattes.cnpq.br/2118391660819227,A5042802398,TRUE,PQ2,I106785703,Institut National Polythecnique De Grenoble,,A5017327684,Denis Trystram
2022,33002010176P0,CC,6,I17974374,USP,ALAN MITCHELL DURHAM,1997,Integral,20,http://lattes.cnpq.br/1927611801056285,A5032097589,FALSE,,I157725225,University Of Illinois At Urbana Champaign,,A5081350762,Ralph Johnson
2022,31003010046P4,C,6,I161127581,UFF,YURI ABITBOL DE MENEZES FROTA,2008,Dedicação Exclusiva,40,http://lattes.cnpq.br/9628405562792982,A5013207221,TRUE,PQ2,I122140584,Universidade Federal do Rio de Janeiro,31001017004P3,A5091887230 e A5026754999,Nelson Maculan e Marcia Fampa
2022,31003010046P4,C,6,I161127581,UFF,VANIA DE OLIVEIRA NEVES,2015,Dedicação Exclusiva,40,http://lattes.cnpq.br/1527901631481888,A5006573368,FALSE,,I17974374,Universidade de SÃ£o Paulo,33002045004P1,A5059382995,Paulo Cesar Masiero
2022,31003010046P4,C,6,I161127581,UFF,VANESSA BRAGANHOLO MURTA,2004,Dedicação Exclusiva,40,http://lattes.cnpq.br/0060120644445370,A5045742088,TRUE,PQ2,I130442723,Universidade Federal do Rio Grande do Sul,42001013004P4,A5087961756,Carlos Alberto Heuser
2022,31003010046P4,C,6,I161127581,UFF,UEVERTON DOS SANTOS SOUZA,2014,Dedicação Exclusiva,40,http://lattes.cnpq.br/1131927171712708,A5077019769,TRUE,PQ2,I161127581,Universidade Federal Fluminense,31003010046P4,A5072390886,Fábio Protti
2022,31003010046P4,C,6,I161127581,UFF,TROY COSTA KOHWALTER,2018,Dedicação Exclusiva,40,http://lattes.cnpq.br/6566638510400299,A5090152616,FALSE,,I161127581,Universidade Federal Fluminense,31003010046P4,A5057392530,Esteban Walter Gonzalez Clua
2022,31003010046P4,C,6,I161127581,UFF,SIMONE DE LIMA MARTINS,1999,Dedicação Exclusiva,40,http://lattes.cnpq.br/5202429302236084,A5039534570,TRUE,PQ2,I2699952,Pontifícia Universidade Católica do Rio de Janeiro,31005012004P9,,Celso da Cruz Carneiro Ribeiro
2022,31003010046P4,C,6,I161127581,UFF,RICARDO LEIDERMAN,2003,Dedicação Exclusiva,40,http://lattes.cnpq.br/1980219310993467,A5084213737,FALSE,,I2699952,Pontifícia Universidade Católica do Rio de Janeiro,,A5022989056,Arthur Martins Barbosa Braga
2022,31003010046P4,C,6,I161127581,UFF,RAPHAEL CARLOS SANTOS MACHADO,2010,Parcial,20,http://lattes.cnpq.br/9594450995231533,A5036855105,TRUE,PQ1D,I122140584,Universidade Federal do Rio de Janeiro,31001017004P3,A5032868379,Celina Miraglia Herrera de Figueiredo
2022,31003010046P4,C,6,I161127581,UFF,PAULO DE FIGUEIREDO PIRES,2002,Dedicação Exclusiva,40,http://lattes.cnpq.br/1304174767727101,A5047729290,TRUE,PQ2,I122140584,Universidade Federal do Rio de Janeiro,31001017004P3,A5077131228 e A5030111854,Marta Lima de Queirós Mattoso e Mário Roberto F Benevides
2022,31003010046P4,C,6,I161127581,UFF,MILTON BROWN DO COUTTO FILHO,1983,Dedicação Exclusiva,40,http://lattes.cnpq.br/1162538732000822,A5064359701,TRUE,PQ1D,I122140584,Universidade Federal do Rio de Janeiro,31001017029P6,A5012278873 e A5043623637,José Ferreira de Queiroz e Armando Martins Leite da Silva
2022,31003010046P4,C,6,I161127581,UFF,MARIO ROBERTO FOLHADELA BENEVIDES,1991,Dedicação Exclusiva,40,http://lattes.cnpq.br/7279612728721005,A5030111854,VERDADEIRO,PQ2,I47508984,Imperial College Of Science Technology And Medicine,,A5025139066,Thomas S E. Maibaum
2022,31003010046P4,C,6,I161127581,UFF,MARIA CRISTINA SILVA BOERES,2013,Dedicação Exclusiva,40,http://lattes.cnpq.br/0306766365983082,A5053067564,FALSO,,I98677209,University of Edinburgh,,A5015589291,Peter Thanisch
2022,31003010046P4,C,6,I161127581,UFF,MARCOS DE OLIVEIRA LAGE FERREIRA,2011,Dedicação Exclusiva,40,http://lattes.cnpq.br/1679486689581930,A5049830796,VERDADEIRO,PQ2,I2699952,Pontifícia Universidade Católica do Rio de Janeiro,31005012003P2,A5000881869,Hélio Côrtes Vieira Lopes
2022,31003010046P4,C,6,I161127581,UFF,LUIZ SATORU OCHI,2017,Dedicação Exclusiva,40,http://lattes.cnpq.br/9171815778534257,A5016430153,VERDADEIRO,PQ1C,I122140584,Universidade Federal do Rio de Janeiro,31001017004P3,A5091887230,Nelson Maculan
2022,31003010046P4,C,6,I161127581,UFF,LUIZ ANDRE PORTES PAES LEME,2009,Dedicação Exclusiva,40,http://lattes.cnpq.br/4109516731400241,A5027726692,FALSO,,I2699952,Pontifícia Universidade Católica do Rio de Janeiro,31005012004P9,A5077506036,Marco Antonio Casanova
2022,31003010046P4,C,6,I161127581,UFF,LUIS FELIPE IGNACIO CUNHA,2017,Dedicação Exclusiva,40,http://lattes.cnpq.br/5594677783572346,A5035588233,FALSO,,I122140584,Universidade Federal do Rio de Janeiro,31001017004P3,A5032868379,Celina Miraglia Herrera de Figueiredo
2022,31003010046P4,C,6,I161127581,UFF,LUIS ANTONIO BRASIL KOWADA,2006,Dedicação Exclusiva,40,http://lattes.cnpq.br/6067936254653853,A5061658963,FALSO,,I122140584,Universidade Federal do Rio de Janeiro,31001017004P3,A5032868379,Celina Miraglia Herrera de Figueiredo
2022,31003010046P4,C,6,I161127581,UFF,LUCIA MARIA DE ASSUMPCAO DRUMMOND,1994,Dedicação Exclusiva,40,http://lattes.cnpq.br/9314029648579658,A5071494175,VERDADEIRO,PQ1D,I122140584,Universidade Federal do Rio de Janeiro,31001017004P3,A5080706511,Valmir Carneiro Barbosa
2022,31003010046P4,C,6,I161127581,UFF,LEONARDO GRESTA PAULINO MURTA,2006,Dedicação Exclusiva,40,http://lattes.cnpq.br/1565296529736448,A5035901146,VERDADEIRO,PQ2,I122140584,Universidade Federal do Rio de Janeiro,31001017004P3,A5015068551,Cláudia Maria Lima Werner
2022,31003010046P4,C,6,I161127581,UFF,LEANDRO SANTIAGO DE ARAUJO,2019,Dedicação Exclusiva,40,http://lattes.cnpq.br/6358983442870515,A5063304494,FALSO,,I122140584,Universidade Federal do Rio de Janeiro,31001017004P3,A5079865344,Felipe Maia Galvão França
2022,31003010046P4,C,6,I161127581,UFF,LEANDRO AUGUSTO FRATA FERNANDES,2015,Dedicação Exclusiva,40,http://lattes.cnpq.br/4616848792501359,A5000885442,FALSO,,I130442723,Universidade Federal do Rio Grande do Sul,42001013004P4,A5065873350,Manuel Menezes de Oliveira Neto
2022,31003010046P4,C,6,I161127581,UFF,JULIO CESAR STACCHINI DE SOUZA,2000,Dedicação Exclusiva,20,http://lattes.cnpq.br/8691314378381640,A5003283053,VERDADEIRO,PQ1C,I2699952,Pontifícia Universidade Católica do Rio de Janeiro,31005012011P5,A5043623637,Armando Martins Leite da Silva
2022,31003010046P4,C,6,I161127581,UFF,JOSE VITERBO FILHO,2009,Dedicação Exclusiva,40,http://lattes.cnpq.br/8721187139726277,A5067336825,FALSO,,I2699952,Pontifícia Universidade Católica do Rio de Janeiro,31005012004P9,A5065765043,Markus Endler
2022,31003010046P4,C,6,I161127581,UFF,ISABEL CRISTINA MELLO ROSSETI,2003,Dedicação Exclusiva,40,http://lattes.cnpq.br/0561643838450805,A5004467652,VERDADEIRO,PQ2,I2699952,Pontifícia Universidade Católica do Rio de Janeiro,31005012004P9,A5032142322,Celso da Cruz Carneiro Ribeiro
2022,31003010046P4,C,6,I161127581,UFF,IGOR MONTEIRO MORAES,2009,Dedicação Exclusiva,40,http://lattes.cnpq.br/1342924024681635,A5072581721,FALSO,,I122140584,Universidade Federal do Rio de Janeiro,31001017029P6,A5026700596,Otto Carlos Muniz Bandeira Duarte
2022,31003010046P4,C,6,I161127581,UFF,IGOR MACHADO COELHO,2015,Dedicação Exclusiva,20,http://lattes.cnpq.br/5298061910591710,A5016712083,VERDADEIRO,PQ2,I161127581,Universidade Federal Fluminense,31003010046P4,A5016430153,Luiz Satoru Ochi
2022,31003010046P4,C,6,I161127581,UFF,FÁBIO PROTTI,1998,Dedicação Exclusiva,40,http://lattes.cnpq.br/5898801580033554,A5072390886,VERDADEIRO,PQ1A,I122140584,Universidade Federal do Rio de Janeiro,31001017004P3,A5004984970,Jayme Luiz Szwarcfiter
2022,31003010046P4,C,6,I161127581,UFF,FLAVIO LUIZ SEIXAS,2012,Dedicação Exclusiva,32,http://lattes.cnpq.br/4319951805195534,A5003169900,FALSO,,I161127581,Universidade Federal Fluminense,31003010046P4,A5091674848,Aura Conci
2022,31003010046P4,C,6,I161127581,UFF,FLAVIA CRISTINA BERNARDINI,2006,Dedicação Exclusiva,40,http://lattes.cnpq.br/5935862634033333,A5073335805,FALSO,,I17974374,Universidade de São Paulo,33002045004P1,A5000813310,Maria Carolina Monard
2022,31003010046P4,C,6,I161127581,UFF,FLAVIA COIMBRA DELICATO,2005,Dedicação Exclusiva,40,http://lattes.cnpq.br/5386282151810710,A5086587743,VERDADEIRO,PQ1D,I122140584,Universidade Federal do Rio de Janeiro,31001017029P6,A5082156730,José Ferreira de Rezende
2022,31003010046P4,C,6,I161127581,UFF,ESTEBAN WALTER GONZALEZ CLUA,2006,Dedicação Exclusiva,40,http://lattes.cnpq.br/4791589931798048,A5057392530,VERDADEIRO,PQ1D,I2699952,Pontifícia Universidade Católica do Rio de Janeiro,31005012004P9,A5031607530,Bruno Feijó
2022,31003010046P4,C,6,I161127581,UFF,DIEGO GIMENEZ PASSOS,2013,Dedicação Exclusiva,20,http://lattes.cnpq.br/4380871234657190,A5067975027,FALSO,,I161127581,Universidade Federal Fluminense,31003010046P4,A5066716326,Célio Vinicius Neves de Albuquerque
2022,31003010046P4,C,6,I161127581,UFF,DEBORA CHRISTINA MUCHALUAT SAADE,2003,Dedicação Exclusiva,40,http://lattes.cnpq.br/2448703093928632,A5017693414,VERDADEIRO,DT1D,I2699952,Pontifícia Universidade Católica do Rio de Janeiro,31005012004P9,A5053721697,Luiz Fernando Gomes Soares
2022,31003010046P4,C,6,I161127581,UFF,DANIELA GORSKI TREVISAN,2006,Dedicação Exclusiva,40,http://lattes.cnpq.br/4282224955491397,A5050375330,FALSO,,I95674353,Université catholique de Louvain,,A5008922685,Benoit Macq and Jean Vanderdonckt
2022,31003010046P4,C,6,I161127581,UFF,DANIEL CARDOSO MORAES DE OLIVEIRA,2012,Dedicação Exclusiva,40,http://lattes.cnpq.br/0743793296062293,A5050455034,VERDADEIRO,PQ2,I122140584,Universidade Federal do Rio de Janeiro,31001017004P3,A5077131228,Marta Lima de Queirós Mattoso
2022,31003010046P4,C,6,I161127581,UFF,CELSO DA CRUZ CARNEIRO RIBEIRO,1983,Dedicação Exclusiva,40,http://lattes.cnpq.br/3614186131432854,A5032142322,TRUE,PQ1A,I4388891859,Ecole Nationale Superieure des Telecommunications,,A5058802205,MICHEL MINOUX
2022,31003010046P4,C,6,I161127581,UFF,CELIO VINICIUS NEVES DE ALBUQUERQUE,2000,Dedicação Exclusiva,40,http://lattes.cnpq.br/4641684220602580,A5066716326,TRUE,PQ1D,I204250578,"University of California, Irvine",,A5027857045,Tatsuya Suda
2022,31003010046P4,C,6,I161127581,UFF,BRUNO LOPES VIEIRA,2014,Dedicação Exclusiva,40,http://lattes.cnpq.br/7793315334001237,A5004365290,FALSE,,I2699952,Pontifícia Universidade Católica do Rio de Janeiro,31005012004P9,A5091129860,Edward Hermann Haeusler
2022,31003010046P4,C,6,I161127581,UFF,AURA CONCI,2011,Dedicação Exclusiva,40,http://lattes.cnpq.br/5601388085745497,A5091674848,TRUE,PQ1B,I2699952,Pontifícia Universidade Católica do Rio de Janeiro,31005012010P9,A5026106169,Marcelo Gattass
2022,31003010046P4,C,6,I161127581,UFF,ANTONIO AUGUSTO DE ARAGAO ROCHA,2010,Dedicação Exclusiva,40,http://lattes.cnpq.br/5784860269030800,A5038401155,FALSE,,I122140584,Universidade Federal do Rio de Janeiro,31001017004P3,A5090397663 A5014243558,"Edmundo A. de Souza e Silva; e, Rosa M. M. Leão"
2022,31003010046P4,C,6,I161127581,UFF,ANSELMO ANTUNES MONTENEGRO,2003,Dedicação Exclusiva,40,http://lattes.cnpq.br/3518240071127311,A5047517909,FALSE,,I2699952,Pontifícia Universidade Católica do Rio de Janeiro,31005012004P9,A5026106169 A5066484485,Marcelo Gattass e Paulo Ceza Pinto Carvalho
2022,31003010046P4,C,6,I161127581,UFF,ANDRE MAUES BRABO PEREIRA,2008,Dedicação Exclusiva,20,http://lattes.cnpq.br/2778417967776066,A5019032654,FALSE,,I4092182,Technische Universität Graz,,A5076154597,Gernot Beer
2022,31003010046P4,C,6,I161127581,UFF,ALINE MARINS PAES CARVALHO,2011,Dedicação Exclusiva,40,http://lattes.cnpq.br/0506389215528790,A5045549996,TRUE,PQ2,I122140584,Universidade Federal do Rio de Janeiro,31001017004P3,A5012291023,Gerson Zaverucha e Vítor Manuel de Morais Santos Costa
2022,31003010046P4,C,6,I161127581,UFF,ALEXANDRE PLASTINO DE CARVALHO,2000,Dedicação Exclusiva,40,http://lattes.cnpq.br/4985266524417261,A5064618217,TRUE,PQ2,I2699952,Pontifícia Universidade Católica do Rio de Janeiro,31005012004P9,A5032142322,Celso Carneiro Ribeiro
2022,12001015012P2,I,6,I62885914,UFAM,VICENTE FERREIRA DE LUCENA JUNIOR,2002,Integral,10,http://lattes.cnpq.br/6820830740393500,A5041210740,TRUE,PQ2,I100066346,Universität Stuttgart,,A5021570857,Prof. Dr.-Ing. Dr. h. c. Peter Göhner
2022,12001015012P2,I,6,I62885914,UFAM,TAYANA UCHOA CONTE,2009,Integral,40,http://lattes.cnpq.br/6682919653508224,A5055534532,TRUE,PQ2,I122140584,Universidade Federal do Rio de Janeiro,31001017004P3,A5042909836,Guilherme Horta Travassos
2022,12001015012P2,I,6,I62885914,UFAM,ROSIANE DE FREITAS RODRIGUES,2009,Integral,40,http://lattes.cnpq.br/8358219976594707,A5011819011,FALSE,,I122140584,Universidade Federal do Rio de Janeiro,31001017004P3,A5004984970,Jayme Luiz Szwarcfiter
2022,12001015012P2,I,6,I62885914,UFAM,RAIMUNDO DA SILVA BARRETO,2005,Integral,40,http://lattes.cnpq.br/1132672107627968,A5046617964,TRUE,PQ2,I25112270,Universidade Federal de Pernambuco,25001019004P6,A5054133174,Paulo Romero Martins Maciel
2022,12001015012P2,I,6,I62885914,UFAM,RAFAEL GIUSTI,2017,Dedicação Exclusiva,40,http://lattes.cnpq.br/0613781010575440,A5003971616,FALSE,,I17974374,Universidade de São Paulo,33002045004P1,A5029634834,Gustavo Enrique de Almeida Prado Alves Batista
2022,12001015012P2,I,6,I62885914,UFAM,LUCAS CARVALHO CORDEIRO,2011,Dedicação Exclusiva,20,http://lattes.cnpq.br/5005832876603012,A5057689302,FALSE,,I43439940,University of Southampton,,A5082741874,Bernd Fischer
2022,12001015012P2,I,6,I62885914,UFAM,JUAN GABRIEL COLONNA,2017,Integral,40,http://lattes.cnpq.br/9535853909210803,A5069052519,FALSE,,I62885914,Universidade Federal do Amazonas,12001015012P2,A5039255865,Eduardo Freire Nakamura
2022,12001015012P2,I,6,I62885914,UFAM,JOSE REGINALDO HUGHES CARVALHO,1997,Integral,40,http://lattes.cnpq.br/3161958119304780,A5017074646,FALSE,,I181391015,Universidade Estadual de Campinas,33003017021P3,A5007836760,Paulo Augusto Valente Ferreira
2022,12001015012P2,I,6,I62885914,UFAM,JOSE FRANCISCO DE MAGALHAES NETTO,2006,Integral,30,http://lattes.cnpq.br/3958238119785924,A5071457126,FALSE,,I51235708,Universidade Federal do Espírito Santo,30001013004P0,A5054955548,Crediné Silva de Menezes
2022,12001015012P2,I,6,I62885914,UFAM,HORACIO ANTONIO BRAGA FERNANDES DE OLIVEIRA,2008,Integral,40,http://lattes.cnpq.br/9314744999783676,A5061160251,TRUE,PQ2,I110200422,Universidade Federal de Minas Gerais,32001010004P6,A5076640892,Antonio Alfredo Ferreira Loureiro
2022,12001015012P2,I,6,I62885914,UFAM,EULANDA MIRANDA DOS SANTOS,2008,Integral,40,http://lattes.cnpq.br/3054990742969890,A5029548136,FALSE,,I4388891859,École de Technologie Supérieure,,A5026340083,Robert Sabourin
2022,12001015012P2,I,6,I62885914,UFAM,ELAINE HARADA TEIXEIRA DE OLIVEIRA,2011,Integral,40,http://lattes.cnpq.br/6553721651836761,A5071900519,TRUE,PQ2,I130442723,Universidade Federal do Rio Grande do Sul,42001013075P9,A5037526831,Rosa Maria Vicari
2022,12001015012P2,I,6,I62885914,UFAM,EDUARDO LUZEIRO FEITOSA,2010,Integral,40,http://lattes.cnpq.br/5939944067207881,A5041522968,FALSE,,I25112270,Universidade Federal de Pernambuco,25001019004P6,A5014967408,Djamel Fawzi Hadj Sadok
2022,12001015012P2,I,6,I62885914,UFAM,EDUARDO JAMES PEREIRA SOUTO,2007,Integral,40,http://lattes.cnpq.br/3875301617975895,A5033286636,TRUE,PQ2,I25112270,Universidade Federal de Pernambuco,25001019004P6,A5026724035,Judith Kelner
2022,12001015012P2,I,6,I62885914,UFAM,EDUARDO FREIRE NAKAMURA,2007,Integral,40,http://lattes.cnpq.br/1448696292042915,A5039255865,TRUE,PQ2,I110200422,Universidade Federal de Minas Gerais,32001010004P6,A5076640892,Antonio Alfredo Ferreira Loureiro
2022,12001015012P2,I,6,I62885914,UFAM,EDLENO SILVA DE MOURA,1999,Dedicação Exclusiva,30,http://lattes.cnpq.br/4737852130924504,A5015781017,FALSE,,I110200422,Universidade Federal de Minas Gerais,32001010004P6,A5067195269,Nívio Ziviani
2022,12001015012P2,I,6,I62885914,UFAM,EDJAIR DE SOUZA MOTA,2002,Integral,40,http://lattes.cnpq.br/5771638576099195,A5077529784,FALSE,,I4577782,Universidade de Tecnologia de Berlim,,A5020747290,Adam Wolisz
2022,12001015012P2,I,6,I62885914,UFAM,CICERO FERREIRA FERNANDES COSTA FILHO,1996,Dedicação Exclusiva,20,http://lattes.cnpq.br/3029011770761387,A5004818827,FALSE,,I181391015,Universidade Estadual de Campinas,33003017021P3,A5061590101,LINCOLN DE ASSIS MOURA JUNIOR
2022,12001015012P2,I,6,I62885914,UFAM,BRUNO FREITAS GADELHA,2011,Dedicação Exclusiva,40,http://lattes.cnpq.br/4987487225451219,A5009797190,FALSE,,I2699952,Pontifí­cia Universidade Católica do Rio de Janeiro,31005012004P9,A5028013645,Hugo Fuks
